Tick ,Customer ID,State
1293,4,Null Transaction
1293,3,Null Transaction
1293,2,Null Transaction
1293,1,Null Transaction
1294,4,Null Transaction
1294,3,Null Transaction
1294,2,Null Transaction
1294,1,Null Transaction
1292,4,Null Transaction
1292,3,Null Transaction
1292,2,Null Transaction
1292,1,Buy
1300,4,Null Transaction
1300,3,Null Transaction
1300,2,Null Transaction
1300,1,Null Transaction
1296,4,Null Transaction
1296,3,Buy
1296,2,Null Transaction
1296,1,Buy
1298,4,Buy
1298,3,Null Transaction
1298,2,Null Transaction
1298,1,Null Transaction
1297,4,Null Transaction
1297,3,Null Transaction
1297,2,Null Transaction
1297,1,Null Transaction
1305,4,Null Transaction
1305,3,Buy
1305,2,Null Transaction
1305,1,Null Transaction
1298,4,Null Transaction
1298,3,Buy
1298,2,Buy
1298,1,Null Transaction
1304,4,Null Transaction
1304,3,Null Transaction
1304,2,Null Transaction
1304,1,Null Transaction
1304,4,Buy
1304,3,Null Transaction
1304,2,Null Transaction
1304,1,Null Transaction
1307,4,Null Transaction
1307,3,Buy
1307,2,Null Transaction
1307,1,Buy
1306,4,Null Transaction
1306,3,Null Transaction
1306,2,Null Transaction
1306,1,Null Transaction
1304,4,Null Transaction
1304,3,Null Transaction
1304,2,Null Transaction
1304,1,Buy
1307,4,Buy
1307,3,Null Transaction
1307,2,Null Transaction
1307,1,Null Transaction
1311,4,Buy
1311,3,Null Transaction
1311,2,Null Transaction
1311,1,Null Transaction
1305,4,Null Transaction
1305,3,Null Transaction
1305,2,Null Transaction
1305,1,Null Transaction
1314,4,Null Transaction
1314,3,Null Transaction
1314,2,Null Transaction
1314,1,Buy
1308,4,Null Transaction
1308,3,Buy
1308,2,Null Transaction
1308,1,Null Transaction
1314,4,Buy
1314,3,Null Transaction
1314,2,Buy
1314,1,Null Transaction
1314,4,Null Transaction
1314,3,Null Transaction
1314,2,Null Transaction
1314,1,Null Transaction
1318,4,Null Transaction
1318,3,Null Transaction
1318,2,Null Transaction
1318,1,Null Transaction
1312,4,Null Transaction
1312,3,Null Transaction
1312,2,Null Transaction
1312,1,Null Transaction
1318,4,Buy
1318,3,Buy
1318,2,Null Transaction
1318,1,Buy
1320,4,Null Transaction
1320,3,Buy
1320,2,Null Transaction
1320,1,Null Transaction
1321,4,Null Transaction
1321,3,Buy
1321,2,Null Transaction
1321,1,Buy
1323,4,Null Transaction
1323,3,Null Transaction
1323,2,Null Transaction
1323,1,Null Transaction
1323,4,Null Transaction
1323,3,Null Transaction
1323,2,Null Transaction
1323,1,Buy
1319,4,Null Transaction
1319,3,Null Transaction
1319,2,Buy
1319,1,Buy
1326,4,Null Transaction
1326,3,Null Transaction
1326,2,Null Transaction
1326,1,Null Transaction
1325,4,Null Transaction
1325,3,Null Transaction
1325,2,Null Transaction
1325,1,Null Transaction
1329,4,Null Transaction
1329,3,Null Transaction
1329,2,Null Transaction
1329,1,Null Transaction
1329,4,Null Transaction
1329,3,Null Transaction
1329,2,Buy
1329,1,Buy
1330,4,Null Transaction
1330,3,Null Transaction
1330,2,Null Transaction
1330,1,Buy
1325,4,Null Transaction
1325,3,Null Transaction
1325,2,Buy
1325,1,Null Transaction
1330,4,Null Transaction
1330,3,Null Transaction
1330,2,Null Transaction
1330,1,Buy
1331,4,Null Transaction
1331,3,Buy
1331,2,Null Transaction
1331,1,Null Transaction
1328,4,Buy
1328,3,Null Transaction
1328,2,Buy
1328,1,Null Transaction
1332,4,Null Transaction
1332,3,Null Transaction
1332,2,Null Transaction
1332,1,Null Transaction
1331,4,Null Transaction
1331,3,Null Transaction
1331,2,Null Transaction
1331,1,Null Transaction
1337,4,Null Transaction
1337,3,Buy
1337,2,Buy
1337,1,Buy
1333,4,Null Transaction
1333,3,Null Transaction
1333,2,Null Transaction
1333,1,Null Transaction
1332,4,Null Transaction
1332,3,Null Transaction
1332,2,Buy
1332,1,Null Transaction
1336,4,Null Transaction
1336,3,Buy
1336,2,Null Transaction
1336,1,Null Transaction
1334,4,Null Transaction
1334,3,Null Transaction
1334,2,Null Transaction
1334,1,Null Transaction
1336,4,Null Transaction
1336,3,Null Transaction
1336,2,Null Transaction
1336,1,Buy
1344,4,Null Transaction
1344,3,Buy
1344,2,Null Transaction
1344,1,Null Transaction
1345,4,Null Transaction
1345,3,Null Transaction
1345,2,Null Transaction
1345,1,Null Transaction
1346,4,Null Transaction
1346,3,Null Transaction
1346,2,Null Transaction
1346,1,Null Transaction
1340,4,Null Transaction
1340,3,Null Transaction
1340,2,Null Transaction
1340,1,Buy
1347,4,Null Transaction
1347,3,Null Transaction
1347,2,Null Transaction
1347,1,Null Transaction
1342,4,Null Transaction
1342,3,Null Transaction
1342,2,Null Transaction
1342,1,Buy
1342,4,Null Transaction
1342,3,Null Transaction
1342,2,Null Transaction
1342,1,Null Transaction
1350,4,Null Transaction
1350,3,Null Transaction
1350,2,Null Transaction
1350,1,Null Transaction
1347,4,Null Transaction
1347,3,Null Transaction
1347,2,Buy
1347,1,Null Transaction
1344,4,Null Transaction
1344,3,Buy
1344,2,Null Transaction
1344,1,Null Transaction
1350,4,Buy
1350,3,Null Transaction
1350,2,Null Transaction
1350,1,Null Transaction
1346,4,Null Transaction
1346,3,Null Transaction
1346,2,Buy
1346,1,Buy
1354,4,Buy
1354,3,Buy
1354,2,Null Transaction
1354,1,Buy
1353,4,Buy
1353,3,Null Transaction
1353,2,Null Transaction
1353,1,Buy
1358,4,Null Transaction
1358,3,Buy
1358,2,Buy
1358,1,Null Transaction
1359,4,Buy
1359,3,Null Transaction
1359,2,Null Transaction
1359,1,Null Transaction
1352,4,Null Transaction
1352,3,Buy
1352,2,Null Transaction
1352,1,Null Transaction
1352,4,Null Transaction
1352,3,Buy
1352,2,Null Transaction
1352,1,Buy
1354,4,Null Transaction
1354,3,Buy
1354,2,Null Transaction
1354,1,Null Transaction
1359,4,Null Transaction
1359,3,Buy
1359,2,Buy
1359,1,Null Transaction
1363,4,Null Transaction
1363,3,Buy
1363,2,Null Transaction
1363,1,Null Transaction
1359,4,Null Transaction
1359,3,Null Transaction
1359,2,Null Transaction
1359,1,Null Transaction
1360,4,Null Transaction
1360,3,Buy
1360,2,Buy
1360,1,Null Transaction
1361,4,Null Transaction
1361,3,Null Transaction
1361,2,Null Transaction
1361,1,Buy
1367,4,Buy
1367,3,Null Transaction
1367,2,Null Transaction
1367,1,Null Transaction
1369,4,Buy
1369,3,Null Transaction
1369,2,Null Transaction
1369,1,Buy
1367,4,Null Transaction
1367,3,Null Transaction
1367,2,Buy
1367,1,Buy
1371,4,Buy
1371,3,Buy
1371,2,Null Transaction
1371,1,Null Transaction
1369,4,Null Transaction
1369,3,Buy
1369,2,Null Transaction
1369,1,Null Transaction
1370,4,Null Transaction
1370,3,Buy
1370,2,Null Transaction
1370,1,Buy
1368,4,Buy
1368,3,Buy
1368,2,Null Transaction
1368,1,Buy
1374,4,Null Transaction
1374,3,Buy
1374,2,Buy
1374,1,Buy
1369,4,Buy
1369,3,Null Transaction
1369,2,Null Transaction
1369,1,Null Transaction
1375,4,Buy
1375,3,Null Transaction
1375,2,Buy
1375,1,Null Transaction
1369,4,Null Transaction
1369,3,Null Transaction
1369,2,Null Transaction
1369,1,Null Transaction
1371,4,Buy
1371,3,Null Transaction
1371,2,Null Transaction
1371,1,Null Transaction
1380,4,Null Transaction
1380,3,Null Transaction
1380,2,Null Transaction
1380,1,Null Transaction
1374,4,Null Transaction
1374,3,Null Transaction
1374,2,Buy
1374,1,Null Transaction
1373,4,Null Transaction
1373,3,Buy
1373,2,Null Transaction
1373,1,Null Transaction
1381,4,Null Transaction
1381,3,Null Transaction
1381,2,Null Transaction
1381,1,Buy
1377,4,Buy
1377,3,Null Transaction
1377,2,Null Transaction
1377,1,Null Transaction
1380,4,Null Transaction
1380,3,Null Transaction
1380,2,Null Transaction
1380,1,Buy
1379,4,Null Transaction
1379,3,Null Transaction
1379,2,Null Transaction
1379,1,Null Transaction
1380,4,Null Transaction
1380,3,Null Transaction
1380,2,Null Transaction
1380,1,Null Transaction
1384,4,Buy
1384,3,Buy
1384,2,Null Transaction
1384,1,Buy
1387,4,Null Transaction
1387,3,Null Transaction
1387,2,Null Transaction
1387,1,Null Transaction
1382,4,Null Transaction
1382,3,Null Transaction
1382,2,Null Transaction
1382,1,Null Transaction
1384,4,Null Transaction
1384,3,Null Transaction
1384,2,Buy
1384,1,Null Transaction
1383,4,Null Transaction
1383,3,Buy
1383,2,Null Transaction
1383,1,Null Transaction
1384,4,Null Transaction
1384,3,Null Transaction
1384,2,Null Transaction
1384,1,Null Transaction
1388,4,Buy
1388,3,Null Transaction
1388,2,Null Transaction
1388,1,Null Transaction
1393,4,Null Transaction
1393,3,Null Transaction
1393,2,Null Transaction
1393,1,Buy
1390,4,Null Transaction
1390,3,Null Transaction
1390,2,Null Transaction
1390,1,Null Transaction
1392,4,Null Transaction
1392,3,Buy
1392,2,Buy
1392,1,Null Transaction
1389,4,Buy
1389,3,Null Transaction
1389,2,Null Transaction
1389,1,Buy
1391,4,Null Transaction
1391,3,Null Transaction
1391,2,Null Transaction
1391,1,Null Transaction
1400,4,Null Transaction
1400,3,Null Transaction
1400,2,Null Transaction
1400,1,Buy
1395,4,Null Transaction
1395,3,Null Transaction
1395,2,Null Transaction
1395,1,Null Transaction
1398,4,Null Transaction
1398,3,Buy
1398,2,Buy
1398,1,Null Transaction
1402,4,Null Transaction
1402,3,Null Transaction
1402,2,Null Transaction
1402,1,Null Transaction
1397,4,Null Transaction
1397,3,Buy
1397,2,Null Transaction
1397,1,Null Transaction
1401,4,Buy
1401,3,Null Transaction
1401,2,Null Transaction
1401,1,Null Transaction
1398,4,Null Transaction
1398,3,Null Transaction
1398,2,Null Transaction
1398,1,Buy
1399,4,Null Transaction
1399,3,Null Transaction
1399,2,Buy
1399,1,Buy
1402,4,Null Transaction
1402,3,Buy
1402,2,Null Transaction
1402,1,Null Transaction
1400,4,Null Transaction
1400,3,Buy
1400,2,Null Transaction
1400,1,Null Transaction
1403,4,Buy
1403,3,Buy
1403,2,Buy
1403,1,Buy
1411,4,Buy
1411,3,Null Transaction
1411,2,Buy
1411,1,Null Transaction
1405,4,Buy
1405,3,Null Transaction
1405,2,Null Transaction
1405,1,Null Transaction
1409,4,Null Transaction
1409,3,Buy
1409,2,Null Transaction
1409,1,Null Transaction
1405,4,Null Transaction
1405,3,Null Transaction
1405,2,Null Transaction
1405,1,Buy
1407,4,Buy
1407,3,Null Transaction
1407,2,Null Transaction
1407,1,Null Transaction
1412,4,Null Transaction
1412,3,Null Transaction
1412,2,Null Transaction
1412,1,Buy
1415,4,Null Transaction
1415,3,Null Transaction
1415,2,Null Transaction
1415,1,Null Transaction
1412,4,Buy
1412,3,Null Transaction
1412,2,Null Transaction
1412,1,Null Transaction
1414,4,Null Transaction
1414,3,Buy
1414,2,Buy
1414,1,Null Transaction
1413,4,Null Transaction
1413,3,Buy
1413,2,Null Transaction
1413,1,Null Transaction
1413,4,Buy
1413,3,Null Transaction
1413,2,Buy
1413,1,Null Transaction
1421,4,Null Transaction
1421,3,Null Transaction
1421,2,Null Transaction
1421,1,Null Transaction
1414,4,Null Transaction
1414,3,Null Transaction
1414,2,Null Transaction
1414,1,Null Transaction
1418,4,Buy
1418,3,Null Transaction
1418,2,Null Transaction
1418,1,Null Transaction
1420,4,Null Transaction
1420,3,Null Transaction
1420,2,Null Transaction
1420,1,Null Transaction
1419,4,Null Transaction
1419,3,Buy
1419,2,Buy
1419,1,Null Transaction
1419,4,Buy
1419,3,Null Transaction
1419,2,Null Transaction
1419,1,Null Transaction
1427,4,Buy
1427,3,Null Transaction
1427,2,Null Transaction
1427,1,Buy
1424,4,Null Transaction
1424,3,Null Transaction
1424,2,Null Transaction
1424,1,Null Transaction
1423,4,Buy
1423,3,Buy
1423,2,Buy
1423,1,Null Transaction
1427,4,Null Transaction
1427,3,Null Transaction
1427,2,Null Transaction
1427,1,Null Transaction
1432,4,Null Transaction
1432,3,Null Transaction
1432,2,Buy
1432,1,Null Transaction
1424,4,Buy
1424,3,Null Transaction
1424,2,Buy
1424,1,Buy
1428,4,Null Transaction
1428,3,Null Transaction
1428,2,Buy
1428,1,Null Transaction
1429,4,Buy
1429,3,Null Transaction
1429,2,Null Transaction
1429,1,Buy
1428,4,Null Transaction
1428,3,Buy
1428,2,Null Transaction
1428,1,Null Transaction
1428,4,Null Transaction
1428,3,Buy
1428,2,Null Transaction
1428,1,Buy
1434,4,Null Transaction
1434,3,Null Transaction
1434,2,Null Transaction
1434,1,Null Transaction
1437,4,Buy
1437,3,Buy
1437,2,Null Transaction
1437,1,Buy
1435,4,Null Transaction
1435,3,Null Transaction
1435,2,Null Transaction
1435,1,Null Transaction
1432,4,Null Transaction
1432,3,Null Transaction
1432,2,Buy
1432,1,Buy
1436,4,Buy
1436,3,Null Transaction
1436,2,Null Transaction
1436,1,Buy
1436,4,Null Transaction
1436,3,Null Transaction
1436,2,Null Transaction
1436,1,Null Transaction
1438,4,Null Transaction
1438,3,Buy
1438,2,Null Transaction
1438,1,Null Transaction
1441,4,Buy
1441,3,Null Transaction
1441,2,Buy
1441,1,Null Transaction
1442,4,Buy
1442,3,Null Transaction
1442,2,Null Transaction
1442,1,Null Transaction
1446,4,Null Transaction
1446,3,Null Transaction
1446,2,Buy
1446,1,Buy
1447,4,Null Transaction
1447,3,Null Transaction
1447,2,Buy
1447,1,Null Transaction
1447,4,Null Transaction
1447,3,Null Transaction
1447,2,Buy
1447,1,Null Transaction
1441,4,Null Transaction
1441,3,Buy
1441,2,Null Transaction
1441,1,Buy
1446,4,Null Transaction
1446,3,Null Transaction
1446,2,Null Transaction
1446,1,Null Transaction
1450,4,Buy
1450,3,Null Transaction
1450,2,Null Transaction
1450,1,Null Transaction
1444,4,Null Transaction
1444,3,Null Transaction
1444,2,Null Transaction
1444,1,Buy
1446,4,Null Transaction
1446,3,Null Transaction
1446,2,Buy
1446,1,Null Transaction
1449,4,Null Transaction
1449,3,Null Transaction
1449,2,Null Transaction
1449,1,Null Transaction
1454,4,Null Transaction
1454,3,Null Transaction
1454,2,Null Transaction
1454,1,Null Transaction
1450,4,Buy
1450,3,Null Transaction
1450,2,Buy
1450,1,Null Transaction
1456,4,Null Transaction
1456,3,Null Transaction
1456,2,Buy
1456,1,Null Transaction
1456,4,Null Transaction
1456,3,Null Transaction
1456,2,Null Transaction
1456,1,Null Transaction
1451,4,Null Transaction
1451,3,Null Transaction
1451,2,Null Transaction
1451,1,Null Transaction
1452,4,Buy
1452,3,Buy
1452,2,Null Transaction
1452,1,Null Transaction
1461,4,Null Transaction
1461,3,Null Transaction
1461,2,Buy
1461,1,Buy
1459,4,Null Transaction
1459,3,Null Transaction
1459,2,Null Transaction
1459,1,Null Transaction
1463,4,Buy
1463,3,Null Transaction
1463,2,Null Transaction
1463,1,Null Transaction
1462,4,Null Transaction
1462,3,Null Transaction
1462,2,Null Transaction
1462,1,Null Transaction
1463,4,Buy
1463,3,Null Transaction
1463,2,Buy
1463,1,Null Transaction
1462,4,Null Transaction
1462,3,Null Transaction
1462,2,Null Transaction
1462,1,Buy
1465,4,Buy
1465,3,Null Transaction
1465,2,Buy
1465,1,Null Transaction
1462,4,Buy
1462,3,Buy
1462,2,Buy
1462,1,Buy
1468,4,Null Transaction
1468,3,Buy
1468,2,Null Transaction
1468,1,Null Transaction
1469,4,Null Transaction
1469,3,Null Transaction
1469,2,Buy
1469,1,Null Transaction
1463,4,Null Transaction
1463,3,Null Transaction
1463,2,Null Transaction
1463,1,Null Transaction
1468,4,Buy
1468,3,Null Transaction
1468,2,Buy
1468,1,Null Transaction
1471,4,Null Transaction
1471,3,Null Transaction
1471,2,Null Transaction
1471,1,Null Transaction
1466,4,Null Transaction
1466,3,Buy
1466,2,Null Transaction
1466,1,Null Transaction
1467,4,Null Transaction
1467,3,Null Transaction
1467,2,Null Transaction
1467,1,Buy
1469,4,Buy
1469,3,Buy
1469,2,Buy
1469,1,Buy
1470,4,Null Transaction
1470,3,Null Transaction
1470,2,Buy
1470,1,Null Transaction
1476,4,Null Transaction
1476,3,Null Transaction
1476,2,Null Transaction
1476,1,Null Transaction
1476,4,Buy
1476,3,Null Transaction
1476,2,Null Transaction
1476,1,Null Transaction
1473,4,Buy
1473,3,Null Transaction
1473,2,Null Transaction
1473,1,Null Transaction
1481,4,Null Transaction
1481,3,Null Transaction
1481,2,Null Transaction
1481,1,Buy
1481,4,Buy
1481,3,Buy
1481,2,Buy
1481,1,Buy
1482,4,Null Transaction
1482,3,Null Transaction
1482,2,Null Transaction
1482,1,Null Transaction
1483,4,Buy
1483,3,Null Transaction
1483,2,Null Transaction
1483,1,Null Transaction
1480,4,Null Transaction
1480,3,Null Transaction
1480,2,Null Transaction
1480,1,Null Transaction
1481,4,Null Transaction
1481,3,Null Transaction
1481,2,Buy
1481,1,Buy
1482,4,Null Transaction
1482,3,Null Transaction
1482,2,Null Transaction
1482,1,Null Transaction
1486,4,Null Transaction
1486,3,Null Transaction
1486,2,Null Transaction
1486,1,Null Transaction
1484,4,Null Transaction
1484,3,Buy
1484,2,Null Transaction
1484,1,Buy
1483,4,Null Transaction
1483,3,Buy
1483,2,Null Transaction
1483,1,Null Transaction
1489,4,Null Transaction
1489,3,Null Transaction
1489,2,Buy
1489,1,Null Transaction
1493,4,Buy
1493,3,Null Transaction
1493,2,Buy
1493,1,Buy
1485,4,Null Transaction
1485,3,Null Transaction
1485,2,Null Transaction
1485,1,Buy
1495,4,Null Transaction
1495,3,Null Transaction
1495,2,Null Transaction
1495,1,Null Transaction
1489,4,Null Transaction
1489,3,Null Transaction
1489,2,Null Transaction
1489,1,Buy
1496,4,Null Transaction
1496,3,Null Transaction
1496,2,Null Transaction
1496,1,Null Transaction
1493,4,Buy
1493,3,Buy
1493,2,Null Transaction
1493,1,Buy
1490,4,Null Transaction
1490,3,Null Transaction
1490,2,Null Transaction
1490,1,Null Transaction
1494,4,Null Transaction
1494,3,Null Transaction
1494,2,Null Transaction
1494,1,Buy
1492,4,Null Transaction
1492,3,Null Transaction
1492,2,Null Transaction
1492,1,Null Transaction
1501,4,Null Transaction
1501,3,Null Transaction
1501,2,Null Transaction
1501,1,Null Transaction
1502,4,Null Transaction
1502,3,Null Transaction
1502,2,Buy
1502,1,Null Transaction
1498,4,Null Transaction
1498,3,Null Transaction
1498,2,Null Transaction
1498,1,Buy
1500,4,Null Transaction
1500,3,Null Transaction
1500,2,Null Transaction
1500,1,Null Transaction
1497,4,Null Transaction
1497,3,Null Transaction
1497,2,Buy
1497,1,Buy
1501,4,Null Transaction
1501,3,Null Transaction
1501,2,Null Transaction
1501,1,Buy
1506,4,Null Transaction
1506,3,Buy
1506,2,Null Transaction
1506,1,Null Transaction
1507,4,Null Transaction
1507,3,Null Transaction
1507,2,Buy
1507,1,Null Transaction
1506,4,Null Transaction
1506,3,Null Transaction
1506,2,Null Transaction
1506,1,Null Transaction
1511,4,Null Transaction
1511,3,Buy
1511,2,Buy
1511,1,Null Transaction
1503,4,Null Transaction
1503,3,Null Transaction
1503,2,Buy
1503,1,Null Transaction
1509,4,Null Transaction
1509,3,Buy
1509,2,Null Transaction
1509,1,Null Transaction
1511,4,Buy
1511,3,Null Transaction
1511,2,Null Transaction
1511,1,Null Transaction
1514,4,Buy
1514,3,Null Transaction
1514,2,Buy
1514,1,Buy
1512,4,Null Transaction
1512,3,Null Transaction
1512,2,Null Transaction
1512,1,Null Transaction
1509,4,Null Transaction
1509,3,Buy
1509,2,Null Transaction
1509,1,Null Transaction
1515,4,Null Transaction
1515,3,Null Transaction
1515,2,Null Transaction
1515,1,Null Transaction
1513,4,Null Transaction
1513,3,Buy
1513,2,Null Transaction
1513,1,Buy
1515,4,Null Transaction
1515,3,Null Transaction
1515,2,Null Transaction
1515,1,Null Transaction
1518,4,Null Transaction
1518,3,Null Transaction
1518,2,Null Transaction
1518,1,Buy
1521,4,Null Transaction
1521,3,Buy
1521,2,Null Transaction
1521,1,Buy
1520,4,Null Transaction
1520,3,Null Transaction
1520,2,Null Transaction
1520,1,Null Transaction
1519,4,Null Transaction
1519,3,Buy
1519,2,Null Transaction
1519,1,Null Transaction
1524,4,Null Transaction
1524,3,Buy
1524,2,Null Transaction
1524,1,Null Transaction
1518,4,Null Transaction
1518,3,Null Transaction
1518,2,Null Transaction
1518,1,Null Transaction
1525,4,Null Transaction
1525,3,Buy
1525,2,Null Transaction
1525,1,Null Transaction
1523,4,Null Transaction
1523,3,Null Transaction
1523,2,Buy
1523,1,Null Transaction
1522,4,Null Transaction
1522,3,Null Transaction
1522,2,Null Transaction
1522,1,Null Transaction
1526,4,Null Transaction
1526,3,Null Transaction
1526,2,Buy
1526,1,Buy
1526,4,Null Transaction
1526,3,Null Transaction
1526,2,Null Transaction
1526,1,Null Transaction
1527,4,Null Transaction
1527,3,Null Transaction
1527,2,Buy
1527,1,Null Transaction
1524,4,Buy
1524,3,Null Transaction
1524,2,Buy
1524,1,Null Transaction
1532,4,Null Transaction
1532,3,Buy
1532,2,Null Transaction
1532,1,Null Transaction
1535,4,Buy
1535,3,Null Transaction
1535,2,Null Transaction
1535,1,Null Transaction
1531,4,Null Transaction
1531,3,Null Transaction
1531,2,Buy
1531,1,Null Transaction
1529,4,Null Transaction
1529,3,Null Transaction
1529,2,Buy
1529,1,Buy
1534,4,Null Transaction
1534,3,Buy
1534,2,Null Transaction
1534,1,Null Transaction
1535,4,Null Transaction
1535,3,Null Transaction
1535,2,Buy
1535,1,Null Transaction
1533,4,Null Transaction
1533,3,Buy
1533,2,Buy
1533,1,Null Transaction
1539,4,Null Transaction
1539,3,Buy
1539,2,Buy
1539,1,Null Transaction
1538,4,Null Transaction
1538,3,Null Transaction
1538,2,Buy
1538,1,Buy
1534,4,Null Transaction
1534,3,Null Transaction
1534,2,Null Transaction
1534,1,Null Transaction
1542,4,Buy
1542,3,Buy
1542,2,Null Transaction
1542,1,Null Transaction
1545,4,Null Transaction
1545,3,Buy
1545,2,Null Transaction
1545,1,Null Transaction
1545,4,Null Transaction
1545,3,Null Transaction
1545,2,Null Transaction
1545,1,Null Transaction
1540,4,Buy
1540,3,Null Transaction
1540,2,Buy
1540,1,Null Transaction
1544,4,Null Transaction
1544,3,Buy
1544,2,Buy
1544,1,Null Transaction
1540,4,Buy
1540,3,Null Transaction
1540,2,Null Transaction
1540,1,Null Transaction
1546,4,Null Transaction
1546,3,Null Transaction
1546,2,Buy
1546,1,Null Transaction
1542,4,Null Transaction
1542,3,Null Transaction
1542,2,Buy
1542,1,Null Transaction
1543,4,Null Transaction
1543,3,Null Transaction
1543,2,Buy
1543,1,Null Transaction
1552,4,Buy
1552,3,Null Transaction
1552,2,Null Transaction
1552,1,Buy
1546,4,Buy
1546,3,Null Transaction
1546,2,Buy
1546,1,Buy
1546,4,Buy
1546,3,Buy
1546,2,Null Transaction
1546,1,Buy
1551,4,Null Transaction
1551,3,Null Transaction
1551,2,Null Transaction
1551,1,Null Transaction
1550,4,Null Transaction
1550,3,Null Transaction
1550,2,Buy
1550,1,Buy
1549,4,Buy
1549,3,Null Transaction
1549,2,Null Transaction
1549,1,Null Transaction
1550,4,Null Transaction
1550,3,Null Transaction
1550,2,Null Transaction
1550,1,Null Transaction
1552,4,Null Transaction
1552,3,Null Transaction
1552,2,Null Transaction
1552,1,Null Transaction
1557,4,Null Transaction
1557,3,Buy
1557,2,Null Transaction
1557,1,Null Transaction
1559,4,Null Transaction
1559,3,Null Transaction
1559,2,Null Transaction
1559,1,Buy
1557,4,Buy
1557,3,Buy
1557,2,Null Transaction
1557,1,Buy
1556,4,Null Transaction
1556,3,Null Transaction
1556,2,Null Transaction
1556,1,Null Transaction
1556,4,Buy
1556,3,Buy
1556,2,Null Transaction
1556,1,Null Transaction
1557,4,Null Transaction
1557,3,Null Transaction
1557,2,Null Transaction
1557,1,Null Transaction
1565,4,Null Transaction
1565,3,Buy
1565,2,Null Transaction
1565,1,Buy
1564,4,Null Transaction
1564,3,Null Transaction
1564,2,Buy
1564,1,Null Transaction
1562,4,Null Transaction
1562,3,Null Transaction
1562,2,Null Transaction
1562,1,Null Transaction
1570,4,Null Transaction
1570,3,Buy
1570,2,Null Transaction
1570,1,Buy
1566,4,Null Transaction
1566,3,Buy
1566,2,Null Transaction
1566,1,Null Transaction
1568,4,Buy
1568,3,Null Transaction
1568,2,Null Transaction
1568,1,Null Transaction
1568,4,Buy
1568,3,Null Transaction
1568,2,Null Transaction
1568,1,Null Transaction
1567,4,Null Transaction
1567,3,Null Transaction
1567,2,Null Transaction
1567,1,Null Transaction
1574,4,Null Transaction
1574,3,Buy
1574,2,Null Transaction
1574,1,Buy
1570,4,Buy
1570,3,Null Transaction
1570,2,Null Transaction
1570,1,Buy
1575,4,Null Transaction
1575,3,Null Transaction
1575,2,Null Transaction
1575,1,Null Transaction
1571,4,Null Transaction
1571,3,Buy
1571,2,Null Transaction
1571,1,Null Transaction
1573,4,Null Transaction
1573,3,Null Transaction
1573,2,Null Transaction
1573,1,Null Transaction
1580,4,Null Transaction
1580,3,Buy
1580,2,Null Transaction
1580,1,Null Transaction
1578,4,Null Transaction
1578,3,Null Transaction
1578,2,Null Transaction
1578,1,Null Transaction
1579,4,Null Transaction
1579,3,Null Transaction
1579,2,Null Transaction
1579,1,Buy
1577,4,Null Transaction
1577,3,Null Transaction
1577,2,Null Transaction
1577,1,Buy
1581,4,Buy
1581,3,Buy
1581,2,Null Transaction
1581,1,Null Transaction
1576,4,Null Transaction
1576,3,Null Transaction
1576,2,Null Transaction
1576,1,Null Transaction
1578,4,Null Transaction
1578,3,Null Transaction
1578,2,Null Transaction
1578,1,Null Transaction
1580,4,Null Transaction
1580,3,Null Transaction
1580,2,Null Transaction
1580,1,Null Transaction
1581,4,Null Transaction
1581,3,Null Transaction
1581,2,Null Transaction
1581,1,Null Transaction
1583,4,Null Transaction
1583,3,Null Transaction
1583,2,Null Transaction
1583,1,Null Transaction
1589,4,Null Transaction
1589,3,Null Transaction
1589,2,Null Transaction
1589,1,Buy
1584,4,Null Transaction
1584,3,Null Transaction
1584,2,Null Transaction
1584,1,Null Transaction
1585,4,Buy
1585,3,Null Transaction
1585,2,Null Transaction
1585,1,Null Transaction
1586,4,Buy
1586,3,Null Transaction
1586,2,Null Transaction
1586,1,Null Transaction
1590,4,Buy
1590,3,Null Transaction
1590,2,Buy
1590,1,Null Transaction
1587,4,Buy
1587,3,Buy
1587,2,Null Transaction
1587,1,Null Transaction
1592,4,Buy
1592,3,Null Transaction
1592,2,Buy
1592,1,Null Transaction
1597,4,Null Transaction
1597,3,Null Transaction
1597,2,Null Transaction
1597,1,Null Transaction
1596,4,Null Transaction
1596,3,Null Transaction
1596,2,Buy
1596,1,Buy
1590,4,Buy
1590,3,Buy
1590,2,Null Transaction
1590,1,Null Transaction
1595,4,Buy
1595,3,Null Transaction
1595,2,Null Transaction
1595,1,Null Transaction
1594,4,Null Transaction
1594,3,Null Transaction
1594,2,Null Transaction
1594,1,Null Transaction
1597,4,Buy
1597,3,Null Transaction
1597,2,Null Transaction
1597,1,Null Transaction
1595,4,Null Transaction
1595,3,Null Transaction
1595,2,Null Transaction
1595,1,Null Transaction
1601,4,Null Transaction
1601,3,Buy
1601,2,Null Transaction
1601,1,Buy
1596,4,Null Transaction
1596,3,Null Transaction
1596,2,Null Transaction
1596,1,Null Transaction
1602,4,Null Transaction
1602,3,Null Transaction
1602,2,Null Transaction
1602,1,Null Transaction
1603,4,Null Transaction
1603,3,Null Transaction
1603,2,Null Transaction
1603,1,Null Transaction
1606,4,Null Transaction
1606,3,Buy
1606,2,Buy
1606,1,Null Transaction
1605,4,Null Transaction
1605,3,Null Transaction
1605,2,Null Transaction
